Seconds,Longitude,Latitude,Altitude
42383.284,-2.836151135403177,55.8913764906287,65.1
42383.316999999995,-2.8361525783780235,55.891375469008075,65.1
42383.350999999995,-2.8361538242224866,55.891374603301195,65.1
42383.384999999995,-2.8361552873625606,55.89137360335841,65.1
42383.418,-2.836156765290469,55.891372616495296,65.1
42383.452,-2.8361582648501673,55.89137164604689,65.1
42383.486,-2.836159639507664,55.89137053552625,65.1
42383.519,-2.8361611427337676,55.89136958534872,65.1
42383.553,-2.8361626551258836,55.89136865471252,65.1
42383.585999999996,-2.836163961099391,55.89136787462271,65.1
42383.619999999995,-2.8361654965898597,55.89136698692531,65.1
42383.653,-2.8361670428351164,55.891366121635315,65.1
42383.687,-2.836168472733118,55.89136485718112,65.1
42383.721,-2.8361697530417893,55.89136410262531,65.1
42383.75399999999,-2.8361712604231517,55.89136324468284,65.1
42383.788,-2.836172783325629,55.8913624128476,65.1
42383.820999999996,-2.8361740977318686,55.89136171920862,65.1
42383.854999999996,-2.836175557572178,55.89136058304975,65.1
42383.888999999996,-2.836177095018063,55.891359790245055,65.1
42383.922,-2.8361786418743873,55.89135902177582,65.1
42383.956,-2.8361799725350223,55.891358381810356,65.1
42383.988999999994,-2.836181527579652,55.891357655758824,65.1
42384.022999999994,-2.836183085924046,55.89135694810221,65.1
42384.056,-2.836184434794493,55.89135637629689,65.1
42384.09,-2.836185736490528,55.8913554584798,65.1
42384.123999999996,-2.8361872443607443,55.891354807414864,65.1
42384.157,-2.836188754308591,55.8913541796953,65.1
42384.191,-2.836190050382805,55.89135366062552,65.1
42384.225,-2.836191569496664,55.89135307719963,65.1
42384.257999999994,-2.8361928775478003,55.891352593095796,65.1
42384.291999999994,-2.8361944484801853,55.89135156251222,65.1
42384.325999999994,-2.836195758608952,55.891351060638804,65.1
42384.359,-2.836197286277756,55.89135049706691,65.1
42384.393,-2.8361988144354147,55.891349956736164,65.1
42384.426,-2.8362001240753276,55.891349511089665,65.1
42384.46,-2.8362016599324362,55.89134902839281,65.2
42384.492999999995,-2.836202906999035,55.89134819827719,65.2
42384.526999999995,-2.836204379060695,55.89134770833702,65.2
42384.560999999994,-2.8362056376153624,55.8913473049519,65.2
42384.594,-2.836207102221999,55.89134685378172,65.2
42384.628,-2.8362085612068135,55.89134642470627,65.2
42384.661,-2.8362098083956253,55.89134607348347,65.2
42384.695,-2.836211099581299,55.89134519938684,65.2
42384.727999999996,-2.8362125534331466,55.89134474972786,65.2
42384.761999999995,-2.8362140065517134,55.891344323153696,65.2
42384.795999999995,-2.8362152555737272,55.891343975161725,65.2
42384.829,-2.836216716147318,55.8913435901194,65.2
42384.863,-2.8362179712800075,55.89134327787504,65.3
42384.896,-2.8362192858084607,55.89134243025039,65.3
42384.93,-2.83622075053731,55.89134204260256,65.3
42384.964,-2.836222215143946,55.89134167793532,65.3
42384.998,-2.8362236765730318,55.89134133604025,65.3
42385.030999999995,-2.8362249260838994,55.89134106095046,65.3
42385.064999999995,-2.8362263244508163,55.891340340995825,65.3
42385.098,-2.836227806900624,55.891340021299705,65.3
42385.132,-2.8362292848285318,55.89133972557427,65.3
42385.166,-2.8362305474162453,55.891339489879805,65.3
42385.199,-2.8362320137338703,55.8913392361552,65.3
42385.233,-2.8362334789515744,55.89133900530698,65.3
42385.265999999996,-2.836234769770607,55.89133839144873,65.3
42385.299999999996,-2.8362362710412943,55.89133815789078,65.3
42385.333,-2.8362377671790147,55.89133794632333,65.3
42385.367,-2.8362392542729356,55.89133775648585,65.3
42385.401,-2.836240519915987,55.89133761073359,65.3
42385.433999999994,-2.836241988433455,55.89133746143785,65.3
42385.468,-2.836243429697312,55.8913369680584,65.3
42385.501,-2.836244678719326,55.89133685039355,65.3
42385.534999999996,-2.836246139537344,55.89133672736135,65.4
42385.568,-2.836247597666664,55.89133661918056,65.4
42385.602,-2.8362490499297364,55.89133652585117,65.4
42385.636,-2.836250288930243,55.89133645617983,65.4
42385.668999999994,-2.836251691452419,55.89133606582226,65.4
42385.702999999994,-2.8362531251390384,55.891335985833095,65.4
42385.736,-2.8362543493517114,55.891335924655706,65.4
42385.77,-2.8362557687393513,55.89133586290511,65.4
42385.804,-2.8362571757834267,55.891335811785,65.4
42385.837,-2.8362585731726355,55.89133577202491,65.4
