Trigger timestamp	Date	Time	Filename	GPS Timestamp date	GPS Timestamp time	FIX	Longitude	E/W	Latitude	N/S	Altitude	Satellites locked	Compass variation	Speed over ground [m/s]	Track course	Compass heading 	
1500396995070504	18/07/2017	16:56:35.070	20170718165635070_02-00021.raw	18/07/2017	16:56:35.000	3D	2.8347495312	W	55.8905849625	N	168.374	12	0.000	0.019	355.581	0.000	
1500396996070511	18/07/2017	16:56:36.070	20170718165636070_02-00022.raw	18/07/2017	16:56:35.799	3D	2.8347494917	W	55.8905843393	N	168.361	12	0.000	0.025	356.578	0.000	
1500396997070521	18/07/2017	16:56:37.070	20170718165637070_02-00023.raw	18/07/2017	16:56:37.000	3D	2.8347494443	W	55.8905839944	N	168.411	12	0.000	0.033	358.302	0.000	
1500396998070531	18/07/2017	16:56:38.070	20170718165638070_02-00024.raw	18/07/2017	16:56:37.799	3D	2.8347497082	W	55.8905838197	N	168.509	12	0.000	0.029	196.029	0.000	
1500396999070539	18/07/2017	16:56:39.070	20170718165639070_02-00025.raw	18/07/2017	16:56:39.000	3D	2.8347494126	W	55.8905849564	N	168.641	12	0.000	0.022	357.443	0.000	
1500397000070548	18/07/2017	16:56:40.070	20170718165640070_02-00026.raw	18/07/2017	16:56:39.799	3D	2.8347491250	W	55.8905857141	N	168.692	12	0.000	0.008	356.578	0.000	
1500397001070557	18/07/2017	16:56:41.070	20170718165641070_02-00027.raw	18/07/2017	16:56:41.000	3D	2.8347489338	W	55.8905866295	N	168.913	12	0.000	0.009	3.309	0.000	
1500397002070567	18/07/2017	16:56:42.070	20170718165642070_02-00028.raw	18/07/2017	16:56:41.799	3D	2.8347484549	W	55.8905871442	N	168.995	12	0.000	0.037	191.744	0.000	
1500397003070575	18/07/2017	16:56:43.070	20170718165643070_02-00029.raw	18/07/2017	16:56:43.000	3D	2.8347472412	W	55.8905883218	N	169.039	12	0.000	0.006	0.000	0.000	
1500397004070586	18/07/2017	16:56:44.070	20170718165644070_02-00030.raw	18/07/2017	16:56:43.799	3D	2.8347467449	W	55.8905899755	N	168.987	12	0.000	0.011	117.495	0.000	
1500397005070595	18/07/2017	16:56:45.070	20170718165645070_02-00031.raw	18/07/2017	16:56:45.000	3D	2.8347470468	W	55.8905914598	N	168.911	12	0.000	0.021	244.989	0.000	
1500397006070609	18/07/2017	16:56:46.070	20170718165646070_02-00032.raw	18/07/2017	16:56:45.799	3D	2.8347469979	W	55.8905925033	N	168.832	12	0.000	0.045	190.158	0.000	
1500397007070613	18/07/2017	16:56:47.070	20170718165647070_02-00033.raw	18/07/2017	16:56:47.000	3D	2.8347471401	W	55.8905938401	N	168.732	12	0.000	0.006	180.000	0.000	
1500397008070622	18/07/2017	16:56:48.070	20170718165648070_02-00034.raw	18/07/2017	16:56:47.799	3D	2.8347470279	W	55.8905945916	N	168.747	12	0.000	0.034	213.603	0.000	
1500397009070631	18/07/2017	16:56:49.070	20170718165649070_02-00035.raw	18/07/2017	16:56:49.000	3D	2.8347466044	W	55.8905955758	N	168.782	12	0.000	0.063	205.557	0.000	
1500397010070640	18/07/2017	16:56:50.070	20170718165650070_02-00036.raw	18/07/2017	16:56:49.799	3D	2.8347462535	W	55.8905961927	N	168.953	12	0.000	0.014	173.771	0.000	
1500397011070649	18/07/2017	16:56:51.070	20170718165651070_02-00037.raw	18/07/2017	16:56:51.000	3D	2.8347450097	W	55.8905965410	N	169.289	12	0.000	0.017	138.973	0.000	
1500397012070657	18/07/2017	16:56:52.070	20170718165652070_02-00038.raw	18/07/2017	16:56:51.799	3D	2.8347441167	W	55.8905967258	N	169.529	12	0.000	0.011	237.499	0.000	
1500397013070668	18/07/2017	16:56:53.070	20170718165653070_02-00039.raw	18/07/2017	16:56:53.000	3D	2.8347426327	W	55.8905964644	N	169.584	12	0.000	0.015	133.788	0.000	
1500397014070678	18/07/2017	16:56:54.070	20170718165654070_02-00040.raw	18/07/2017	16:56:53.799	3D	2.8347414600	W	55.8905963228	N	169.680	12	0.000	0.029	196.029	0.000	
1500397015070686	18/07/2017	16:56:55.070	20170718165655070_02-00041.raw	18/07/2017	16:56:55.000	3D	2.8347402463	W	55.8905972989	N	169.691	12	0.000	0.017	0.000	0.000	
1500397016070696	18/07/2017	16:56:56.070	20170718165656070_02-00042.raw	18/07/2017	16:56:55.799	3D	2.8347401815	W	55.8905983953	N	169.656	12	0.000	0.032	15.423	0.000	
1500397017070705	18/07/2017	16:56:57.070	20170718165657070_02-00043.raw	18/07/2017	16:56:57.000	3D	2.8347406446	W	55.8905986890	N	169.743	12	0.000	0.014	38.431	0.000	
1500397018070712	18/07/2017	16:56:58.070	20170718165658070_02-00044.raw	18/07/2017	16:56:57.799	3D	2.8347410918	W	55.8905981794	N	169.733	12	0.000	0.008	176.578	0.000	
1500397019070724	18/07/2017	16:56:59.070	20170718165659070_02-00045.raw	18/07/2017	16:56:59.000	3D	2.8347421618	W	55.8905972044	N	169.686	12	0.000	0.036	30.626	0.000	
1500397020070739	18/07/2017	16:57:00.070	20170718165700070_02-00046.raw	18/07/2017	16:56:59.799	3D	2.8347434545	W	55.8905966184	N	169.561	12	0.000	0.025	356.578	0.000	
1500397021070743	18/07/2017	16:57:01.070	20170718165701070_02-00047.raw	18/07/2017	16:57:01.000	3D	2.8347446683	W	55.8905956423	N	169.550	12	0.000	0.033	356.578	0.000	
1500397022070751	18/07/2017	16:57:02.070	20170718165702070_02-00048.raw	18/07/2017	16:57:01.799	3D	2.8347459453	W	55.8905949581	N	169.444	12	0.000	0.006	180.000	0.000	
1500397023070756	18/07/2017	16:57:03.070	20170718165703070_02-00049.raw	18/07/2017	16:57:03.000	3D	2.8347470310	W	55.8905941820	N	169.394	12	0.000	0.010	72.072	0.000	
1500397024070769	18/07/2017	16:57:04.070	20170718165704070_02-00050.raw	18/07/2017	16:57:03.799	3D	2.8347471748	W	55.8905942313	N	169.439	12	0.000	0.017	356.578	0.000	
1500397025070780	18/07/2017	16:57:05.070	20170718165705070_02-00051.raw	18/07/2017	16:57:05.000	3D	2.8347475494	W	55.8905950460	N	169.450	12	0.000	0.030	336.146	0.000	
1500397026070788	18/07/2017	16:57:06.070	20170718165706070_02-00052.raw	18/07/2017	16:57:05.799	3D	2.8347479082	W	55.8905954604	N	169.431	12	0.000	0.033	196.970	0.000	
1500397027070798	18/07/2017	16:57:07.070	20170718165707070_02-00053.raw	18/07/2017	16:57:07.000	3D	2.8347481073	W	55.8905956266	N	169.370	12	0.000	0.006	180.000	0.000	
1500397028070806	18/07/2017	16:57:08.070	20170718165708070_02-00054.raw	18/07/2017	16:57:07.799	3D	2.8347479398	W	55.8905952034	N	169.317	12	0.000	0.020	79.870	0.000	
1500397029070817	18/07/2017	16:57:09.070	20170718165709070_02-00055.raw	18/07/2017	16:57:09.000	3D	2.8347486099	W	55.8905944785	N	169.130	12	0.000	0.011	252.250	0.000	
1500397030070818	18/07/2017	16:57:10.070	20170718165710070_02-00056.raw	18/07/2017	16:57:09.799	3D	2.8347481863	W	55.8905941029	N	168.941	12	0.000	0.011	57.499	0.000	
1500397031070835	18/07/2017	16:57:11.070	20170718165711070_02-00057.raw	18/07/2017	16:57:11.000	3D	2.8347475637	W	55.8905930070	N	168.722	12	0.000	0.009	183.309	0.000	
1500397032070845	18/07/2017	16:57:12.070	20170718165712070_02-00058.raw	18/07/2017	16:57:11.799	3D	2.8347474515	W	55.8905922979	N	168.498	12	0.000	0.028	355.881	0.000	
1500397033070857	18/07/2017	16:57:13.070	20170718165713070_02-00059.raw	18/07/2017	16:57:13.000	3D	2.8347475779	W	55.8905917235	N	168.118	12	0.000	0.011	349.475	0.000	
1500397034070861	18/07/2017	16:57:14.070	20170718165714070_02-00060.raw	18/07/2017	16:57:13.799	3D	2.8347478166	W	55.8905917071	N	167.938	12	0.000	0.011	349.475	0.000	
1500397035070871	18/07/2017	16:57:15.070	20170718165715070_02-00061.raw	18/07/2017	16:57:15.000	3D	2.8347470896	W	55.8905923435	N	167.878	12	0.000	0.012	45.370	0.000	
1500397036070881	18/07/2017	16:57:16.070	20170718165716070_02-00062.raw	18/07/2017	16:57:15.799	3D	2.8347464590	W	55.8905927851	N	167.929	12	0.000	0.021	23.444	0.000	
1500397037070892	18/07/2017	16:57:17.070	20170718165717070_02-00063.raw	18/07/2017	16:57:17.000	3D	2.8347456767	W	55.8905936067	N	168.025	12	0.000	0.028	355.881	0.000	
1500397038070902	18/07/2017	16:57:18.070	20170718165718070_02-00064.raw	18/07/2017	16:57:17.799	3D	2.8347452137	W	55.8905941692	N	168.079	12	0.000	0.029	16.029	0.000	
1500397039070908	18/07/2017	16:57:19.070	20170718165719070_02-00065.raw	18/07/2017	16:57:19.000	3D	2.8347448454	W	55.8905944142	N	167.867	12	0.000	0.028	355.881	0.000	
1500397040070918	18/07/2017	16:57:20.070	20170718165720070_02-00066.raw	18/07/2017	16:57:19.799	3D	2.8347448375	W	55.8905940378	N	167.823	12	0.000	0.003	189.530	0.000	
1500397041070931	18/07/2017	16:57:21.070	20170718165721070_02-00067.raw	18/07/2017	16:57:21.000	3D	2.8347449972	W	55.8905933793	N	167.716	12	0.000	0.014	353.771	0.000	
1500397042070934	18/07/2017	16:57:22.070	20170718165722070_02-00068.raw	18/07/2017	16:57:21.799	3D	2.8347449260	W	55.8905923584	N	167.708	12	0.000	0.003	189.530	0.000	
1500397043070945	18/07/2017	16:57:23.070	20170718165723070_02-00069.raw	18/07/2017	16:57:23.000	3D	2.8347445356	W	55.8905913951	N	167.708	12	0.000	0.008	356.578	0.000	
1500397044070954	18/07/2017	16:57:24.070	20170718165724070_02-00070.raw	18/07/2017	16:57:23.799	3D	2.8347442243	W	55.8905916278	N	167.727	12	0.000	0.028	177.959	0.000	
1500397045070963	18/07/2017	16:57:25.070	20170718165725070_02-00071.raw	18/07/2017	16:57:25.000	3D	2.8347441848	W	55.8905915083	N	167.796	12	0.000	0.053	105.884	0.000	
1500397046070971	18/07/2017	16:57:26.070	20170718165726070_02-00072.raw	18/07/2017	16:57:25.799	3D	2.8347411456	W	55.8905918279	N	168.207	12	0.000	0.200	75.261	0.000	
1500397047070981	18/07/2017	16:57:27.070	20170718165727070_02-00073.raw	18/07/2017	16:57:27.000	3D	2.8347389535	W	55.8905919923	N	168.847	12	0.000	0.080	117.002	0.000	
1500397048070992	18/07/2017	16:57:28.070	20170718165728070_02-00074.raw	18/07/2017	16:57:27.799	3D	2.8347405987	W	55.8905927755	N	169.235	12	0.000	0.085	248.290	0.000	
1500397049070998	18/07/2017	16:57:29.070	20170718165729070_02-00075.raw	18/07/2017	16:57:29.000	3D	2.8347436788	W	55.8905942942	N	171.197	12	0.000	0.219	292.084	0.000	
1500397050071007	18/07/2017	16:57:30.071	20170718165730071_02-00076.raw	18/07/2017	16:57:29.799	3D	2.8347440800	W	55.8905958636	N	173.797	12	0.000	0.330	339.007	0.000	
1500397051071019	18/07/2017	16:57:31.071	20170718165731071_02-00077.raw	18/07/2017	16:57:31.000	3D	2.8347454135	W	55.8905967984	N	177.796	12	0.000	0.147	273.531	0.000	
1500397052071027	18/07/2017	16:57:32.071	20170718165732071_02-00078.raw	18/07/2017	16:57:31.799	3D	2.8347477712	W	55.8905961987	N	180.317	12	0.000	0.252	231.051	0.000	
1500397053071037	18/07/2017	16:57:33.071	20170718165733071_02-00079.raw	18/07/2017	16:57:33.000	3D	2.8347501588	W	55.8905949018	N	184.099	12	0.000	0.122	181.572	0.000	
1500397054071045	18/07/2017	16:57:34.071	20170718165734071_02-00080.raw	18/07/2017	16:57:33.799	3D	2.8347492672	W	55.8905951938	N	186.517	12	0.000	0.156	75.103	0.000	
1500397055071056	18/07/2017	16:57:35.071	20170718165735071_02-00081.raw	18/07/2017	16:57:35.000	3D	2.8347463936	W	55.8905961357	N	190.262	12	0.000	0.239	31.635	0.000	
1500397056071063	18/07/2017	16:57:36.071	20170718165736071_02-00082.raw	18/07/2017	16:57:35.799	3D	2.8347476957	W	55.8905984508	N	192.757	12	0.000	0.307	312.627	0.000	
1500397057071074	18/07/2017	16:57:37.071	20170718165737071_02-00083.raw	18/07/2017	16:57:37.000	3D	2.8347527953	W	55.8905987316	N	196.456	12	0.000	0.129	302.167	0.000	
1500397058071076	18/07/2017	16:57:38.071	20170718165738071_02-00084.raw	18/07/2017	16:57:37.799	3D	2.8347540910	W	55.8905985264	N	198.911	12	0.000	0.125	228.067	0.000	
1500397059071092	18/07/2017	16:57:39.071	20170718165739071_02-00085.raw	18/07/2017	16:57:39.000	3D	2.8347560630	W	55.8905968779	N	202.489	12	0.000	0.133	184.883	0.000	
1500397060071100	18/07/2017	16:57:40.071	20170718165740071_02-00086.raw	18/07/2017	16:57:39.799	3D	2.8347542785	W	55.8905960452	N	204.931	12	0.000	0.211	134.814	0.000	
1500397061071110	18/07/2017	16:57:41.071	20170718165741071_02-00087.raw	18/07/2017	16:57:41.000	3D	2.8347535590	W	55.8905967250	N	208.467	12	0.000	0.136	20.312	0.000	
1500397062071119	18/07/2017	16:57:42.071	20170718165742071_02-00088.raw	18/07/2017	16:57:41.799	3D	2.8347528903	W	55.8905973053	N	210.791	12	0.000	0.084	19.865	0.000	
1500397063071127	18/07/2017	16:57:43.071	20170718165743071_02-00089.raw	18/07/2017	16:57:43.000	3D	2.8347520207	W	55.8905970777	N	214.516	12	0.000	0.161	104.283	0.000	
1500397064071138	18/07/2017	16:57:44.071	20170718165744071_02-00090.raw	18/07/2017	16:57:43.799	3D	2.8347473535	W	55.8905971216	N	216.747	12	0.000	0.404	92.670	0.000	
1500397065071147	18/07/2017	16:57:45.071	20170718165745071_02-00091.raw	18/07/2017	16:57:45.000	3D	2.8347420130	W	55.8905982845	N	220.319	12	0.000	0.194	81.675	0.000	
1500397066071156	18/07/2017	16:57:46.071	20170718165746071_02-00092.raw	18/07/2017	16:57:45.799	3D	2.8347391253	W	55.8905989641	N	222.611	12	0.000	0.174	78.318	0.000	
1500397067071166	18/07/2017	16:57:47.071	20170718165747071_02-00093.raw	18/07/2017	16:57:47.000	3D	2.8347414372	W	55.8906012646	N	226.072	12	0.000	0.236	294.175	0.000	
1500397068071177	18/07/2017	16:57:48.071	20170718165748071_02-00094.raw	18/07/2017	16:57:47.799	3D	2.8347463284	W	55.8906016511	N	227.734	12	0.000	0.298	248.636	0.000	
1500397069071184	18/07/2017	16:57:49.071	20170718165749071_02-00095.raw	18/07/2017	16:57:49.000	3D	2.8347489043	W	55.8906024325	N	229.270	12	0.000	0.204	2.563	0.000	
1500397070071194	18/07/2017	16:57:50.071	20170718165750071_02-00096.raw	18/07/2017	16:57:49.799	3D	2.8347515294	W	55.8906038479	N	229.356	12	0.000	0.326	314.973	0.000	
1500397071071202	18/07/2017	16:57:51.071	20170718165751071_02-00097.raw	18/07/2017	16:57:51.000	3D	2.8347627391	W	55.8905966503	N	229.235	12	0.000	1.823	211.972	0.000	
1500397072071211	18/07/2017	16:57:52.071	20170718165752071_02-00098.raw	18/07/2017	16:57:51.799	3D	2.8347816105	W	55.8905775764	N	229.006	12	0.000	3.598	210.365	0.000	
1500397073071222	18/07/2017	16:57:53.071	20170718165753071_02-00099.raw	18/07/2017	16:57:53.000	3D	2.8348310053	W	55.8905277623	N	228.499	12	0.000	6.194	207.727	0.000	
1500397074071231	18/07/2017	16:57:54.071	20170718165754071_02-00100.raw	18/07/2017	16:57:53.799	3D	2.8348758816	W	55.8904810085	N	228.221	12	0.000	7.852	207.733	0.000	
1500397075071241	18/07/2017	16:57:55.071	20170718165755071_02-00101.raw	18/07/2017	16:57:55.000	3D	2.8349620938	W	55.8903874291	N	228.417	12	0.000	10.580	207.418	0.000	
1500397076071248	18/07/2017	16:57:56.071	20170718165756071_02-00102.raw	18/07/2017	16:57:55.799	3D	2.8350263353	W	55.8903152265	N	228.633	12	0.000	11.243	206.947	0.000	
1500397077071258	18/07/2017	16:57:57.071	20170718165757071_02-00103.raw	18/07/2017	16:57:57.000	3D	2.8351188206	W	55.8902086595	N	228.782	12	0.000	10.634	206.439	0.000	
1500397078071265	18/07/2017	16:57:58.071	20170718165758071_02-00104.raw	18/07/2017	16:57:57.799	3D	2.8351774120	W	55.8901453744	N	228.772	12	0.000	9.454	208.306	0.000	
1500397079071276	18/07/2017	16:57:59.071	20170718165759071_02-00105.raw	18/07/2017	16:57:59.000	3D	2.8352413271	W	55.8900704069	N	228.906	12	0.000	6.872	204.738	0.000	
1500397080071287	18/07/2017	16:58:00.071	20170718165800071_02-00106.raw	18/07/2017	16:57:59.799	3D	2.8352703229	W	55.8900346939	N	229.087	12	0.000	4.696	205.153	0.000	
1500397081071295	18/07/2017	16:58:01.071	20170718165801071_02-00107.raw	18/07/2017	16:58:01.000	3D	2.8352879342	W	55.8900158701	N	229.214	12	0.000	0.325	207.096	0.000	
1500397082071305	18/07/2017	16:58:02.071	20170718165802071_02-00108.raw	18/07/2017	16:58:01.799	3D	2.8352878299	W	55.8900167462	N	229.233	12	0.000	0.116	305.958	0.000	
1500397083071316	18/07/2017	16:58:03.071	20170718165803071_02-00109.raw	18/07/2017	16:58:03.000	3D	2.8352899350	W	55.8900202473	N	229.392	12	0.000	0.564	332.385	0.000	
1500397084071323	18/07/2017	16:58:04.071	20170718165804071_02-00110.raw	18/07/2017	16:58:03.799	3D	2.8352996846	W	55.8900242576	N	229.355	12	0.000	1.293	301.691	0.000	
1500397085071333	18/07/2017	16:58:05.071	20170718165805071_02-00111.raw	18/07/2017	16:58:05.000	3D	2.8353205001	W	55.8900338792	N	229.463	12	0.000	1.414	328.830	0.000	
1500397086071342	18/07/2017	16:58:06.071	20170718165806071_02-00112.raw	18/07/2017	16:58:05.799	3D	2.8353242553	W	55.8900384459	N	229.323	12	0.000	0.682	327.571	0.000	
1500397087071349	18/07/2017	16:58:07.071	20170718165807071_02-00113.raw	18/07/2017	16:58:07.000	3D	2.8353237038	W	55.8900400834	N	229.393	12	0.000	0.226	39.127	0.000	
1500397088071353	18/07/2017	16:58:08.071	20170718165808071_02-00114.raw	18/07/2017	16:58:07.799	3D	2.8353195552	W	55.8900398484	N	229.689	12	0.000	0.245	95.926	0.000	
1500397089071369	18/07/2017	16:58:09.071	20170718165809071_02-00115.raw	18/07/2017	16:58:09.000	3D	2.8353094247	W	55.8900322009	N	229.625	12	0.000	1.217	142.543	0.000	
1500397090071378	18/07/2017	16:58:10.071	20170718165810071_02-00116.raw	18/07/2017	16:58:09.799	3D	2.8353002410	W	55.8900291980	N	229.634	12	0.000	0.412	69.545	0.000	
1500397091071389	18/07/2017	16:58:11.071	20170718165811071_02-00117.raw	18/07/2017	16:58:11.000	3D	2.8353054835	W	55.8900408340	N	229.469	12	0.000	1.816	332.529	0.000	
1500397092071395	18/07/2017	16:58:12.071	20170718165812071_02-00118.raw	18/07/2017	16:58:11.799	3D	2.8353177255	W	55.8900523875	N	229.383	12	0.000	2.017	330.787	0.000	
1500397093071409	18/07/2017	16:58:13.071	20170718165813071_02-00119.raw	18/07/2017	16:58:13.000	3D	2.8353358532	W	55.8900703396	N	229.346	12	0.000	2.020	328.305	0.000	
1500397094071413	18/07/2017	16:58:14.071	20170718165814071_02-00120.raw	18/07/2017	16:58:13.799	3D	2.8353487021	W	55.8900818331	N	229.325	12	0.000	1.984	329.393	0.000	
1500397095071423	18/07/2017	16:58:15.071	20170718165815071_02-00121.raw	18/07/2017	16:58:15.000	3D	2.8353687941	W	55.8900992013	N	229.452	12	0.000	1.957	327.953	0.000	
1500397096071433	18/07/2017	16:58:16.071	20170718165816071_02-00122.raw	18/07/2017	16:58:15.799	3D	2.8353819069	W	55.8901111245	N	229.628	12	0.000	1.977	331.536	0.000	
1500397097071442	18/07/2017	16:58:17.071	20170718165817071_02-00123.raw	18/07/2017	16:58:17.000	3D	2.8353988145	W	55.8901296478	N	229.910	12	0.000	2.056	334.165	0.000	
1500397098071453	18/07/2017	16:58:18.071	20170718165818071_02-00124.raw	18/07/2017	16:58:17.799	3D	2.8354082388	W	55.8901437012	N	230.094	12	0.000	2.186	338.175	0.000	
1500397099071461	18/07/2017	16:58:19.071	20170718165819071_02-00125.raw	18/07/2017	16:58:19.000	3D	2.8354247466	W	55.8901629782	N	230.319	12	0.000	1.891	331.315	0.000	
1500397100072475	18/07/2017	16:58:20.072	20170718165820072_02-00126.raw	18/07/2017	16:58:19.799	3D	2.8354376844	W	55.8901793047	N	229.450	12	0.000	1.993	321.300	0.000	
1500397101071480	18/07/2017	16:58:21.071	20170718165821071_02-00127.raw	18/07/2017	16:58:21.200	3D	2.8354618242	W	55.8902019225	N	228.892	12	0.000	1.971	330.413	0.000	
1500397102071488	18/07/2017	16:58:22.071	20170718165822071_02-00128.raw	18/07/2017	16:58:21.799	3D	2.8354701643	W	55.8902121404	N	228.725	12	0.000	2.034	335.657	0.000	
1500397103071497	18/07/2017	16:58:23.071	20170718165823071_02-00129.raw	18/07/2017	16:58:23.000	3D	2.8354858553	W	55.8902331070	N	228.545	12	0.000	2.063	336.318	0.000	
1500397104071507	18/07/2017	16:58:24.071	20170718165824071_02-00130.raw	18/07/2017	16:58:23.799	3D	2.8354977372	W	55.8902460878	N	228.423	12	0.000	2.001	334.987	0.000	
1500397105071516	18/07/2017	16:58:25.071	20170718165825071_02-00131.raw	18/07/2017	16:58:25.200	3D	2.8355189674	W	55.8902682428	N	228.576	12	0.000	1.994	329.193	0.000	
1500397106071527	18/07/2017	16:58:26.071	20170718165826071_02-00132.raw	18/07/2017	16:58:25.799	3D	2.8355286507	W	55.8902770042	N	228.749	12	0.000	1.987	327.431	0.000	
1500397107073297	18/07/2017	16:58:27.073	20170718165827073_02-00133.raw	18/07/2017	16:58:27.000	3D	2.8355484331	W	55.8902937707	N	229.115	12	0.000	1.911	331.258	0.000	
1500397108071545	18/07/2017	16:58:28.071	20170718165828071_02-00134.raw	18/07/2017	16:58:27.799	3D	2.8355599988	W	55.8903049894	N	229.416	12	0.000	1.960	334.551	0.000	
1500397109071555	18/07/2017	16:58:29.071	20170718165829071_02-00135.raw	18/07/2017	16:58:29.000	3D	2.8355766110	W	55.8903251026	N	229.904	12	0.000	2.048	336.844	0.000	
1500397110071564	18/07/2017	16:58:30.071	20170718165830071_02-00136.raw	18/07/2017	16:58:29.799	3D	2.8355889733	W	55.8903379431	N	230.120	12	0.000	2.037	332.766	0.000	
1500397111071571	18/07/2017	16:58:31.071	20170718165831071_02-00137.raw	18/07/2017	16:58:31.000	3D	2.8356096788	W	55.8903564117	N	230.128	12	0.000	2.071	329.119	0.000	
1500397112071574	18/07/2017	16:58:32.071	20170718165832071_02-00138.raw	18/07/2017	16:58:31.799	3D	2.8356233972	W	55.8903687063	N	230.082	12	0.000	2.095	331.000	0.000	
1500397113071590	18/07/2017	16:58:33.071	20170718165833071_02-00139.raw	18/07/2017	16:58:33.000	3D	2.8356419960	W	55.8903869256	N	230.109	12	0.000	2.030	331.351	0.000	
1500397114071595	18/07/2017	16:58:34.071	20170718165834071_02-00140.raw	18/07/2017	16:58:33.799	3D	2.8356539586	W	55.8903996636	N	230.127	12	0.000	2.065	333.059	0.000	
1500397115071609	18/07/2017	16:58:35.071	20170718165835071_02-00141.raw	18/07/2017	16:58:35.000	3D	2.8356717104	W	55.8904192973	N	230.132	12	0.000	2.090	333.969	0.000	
1500397116071675	18/07/2017	16:58:36.071	20170718165836071_02-00142.raw	18/07/2017	16:58:35.799	3D	2.8356834486	W	55.8904333369	N	230.148	12	0.000	2.061	335.427	0.000	
